gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlyCharge,ChargePerService,TenureGroup_Loyal,TenureGroup_Mature,TenureGroup_New
0,0,0,0,49,1,0,1,1,1,1,0,0,0,67.4,3306.85,0,False,False,False,True,False,False,False,66.137,11.233333333333334,True,False,False
1,0,0,0,8,1,0,0,0,0,0,0,0,1,19.7,168.9,0,False,True,False,False,False,False,False,18.766666666666666,4.925,False,False,True
1,0,0,0,3,1,0,0,0,0,0,0,1,1,80.35,253.8,0,True,False,False,False,False,True,False,63.45,16.07,False,False,True
1,0,1,1,9,1,0,0,0,0,0,0,0,0,19.6,197.4,0,False,True,False,True,False,False,True,19.740000000000002,3.9200000000000004,False,False,True
1,0,1,1,67,1,0,1,1,0,0,0,0,1,54.2,3838.2,0,False,False,False,True,False,False,False,56.44411764705882,6.775,True,False,False
1,0,0,0,46,1,0,0,0,0,0,0,0,1,45.2,2065.15,0,False,False,False,False,True,False,False,43.93936170212766,11.3,False,True,False
0,0,1,0,67,1,1,1,1,1,0,0,1,0,75.1,5064.45,0,False,False,True,False,False,False,True,74.47720588235293,9.3875,True,False,False
0,0,1,0,55,1,0,0,0,0,0,0,0,0,19.7,1140.05,0,False,True,True,False,False,True,False,20.358035714285712,6.566666666666666,True,False,False
1,0,1,0,33,1,1,1,1,1,0,1,0,1,72.75,2447.45,0,False,False,False,False,False,False,False,71.98382352941177,7.275,False,True,False
1,0,1,1,62,1,0,0,0,0,0,0,0,0,20.05,1263.9,0,False,True,False,True,True,False,False,20.061904761904763,4.01,True,False,False
0,0,0,1,1,1,0,0,0,0,0,0,0,0,45.95,45.95,1,False,False,False,False,False,False,True,22.975,15.316666666666668,False,False,True
1,0,1,1,49,0,0,1,0,0,0,0,1,1,39.2,1838.15,0,False,False,False,False,False,True,False,36.763000000000005,5.6000000000000005,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.75,44.75,0,False,False,False,False,False,True,False,22.375,11.1875,False,False,True
1,0,1,0,14,1,1,0,1,1,0,0,0,1,82.65,1185.0,0,True,False,False,False,False,True,False,79.0,10.33125,False,False,False
1,1,0,0,18,1,1,0,0,1,1,1,0,0,93.9,1743.9,0,True,False,False,False,False,False,False,91.78421052631579,13.414285714285715,False,False,False
0,1,0,0,1,1,0,0,0,0,0,0,0,1,70.15,70.15,1,True,False,False,False,False,True,False,35.075,23.383333333333336,False,False,True
0,0,0,0,1,1,0,0,0,1,0,1,0,1,85.55,85.55,1,True,False,False,False,True,False,False,42.775,17.11,False,False,True
0,0,1,0,72,1,1,1,1,1,1,1,1,1,117.15,8529.5,0,True,False,False,True,True,False,False,116.84246575342466,10.65,True,False,False
1,0,0,0,64,1,1,1,0,1,1,0,1,0,99.25,6549.45,0,True,False,False,True,True,False,False,100.76076923076923,12.40625,True,False,False
1,0,1,0,69,1,1,1,1,1,1,1,1,1,112.55,7806.5,0,True,False,False,True,False,False,False,111.52142857142857,9.379166666666666,True,False,False
0,0,0,0,1,1,1,0,0,0,0,0,0,1,25.7,25.7,0,False,True,False,False,False,True,False,12.85,6.425,False,False,True
1,0,1,1,71,1,1,1,1,1,1,1,1,0,90.3,6287.3,0,False,False,False,True,True,False,False,87.32361111111112,7.5249999999999995,True,False,False
0,0,1,1,66,1,0,0,0,0,1,0,0,1,49.4,3251.85,0,False,False,True,False,True,False,False,48.53507462686567,8.233333333333333,True,False,False
1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.4,50.6,0,False,True,False,False,False,False,True,16.866666666666667,6.466666666666666,False,False,True
0,1,1,0,71,1,0,1,1,1,1,1,1,1,109.7,7904.25,0,True,False,False,True,False,False,False,109.78125,10.97,True,False,False
1,0,0,0,11,1,0,0,1,0,0,1,0,1,61.25,729.95,0,False,False,True,False,False,True,False,60.82916666666667,10.208333333333334,False,False,True
1,0,0,1,47,1,0,1,1,0,0,0,0,1,55.3,2654.05,0,False,False,False,False,False,True,False,55.29270833333334,7.8999999999999995,False,True,False
0,0,1,0,35,1,0,0,0,0,0,0,0,1,70.3,2416.55,1,True,False,False,False,False,True,False,67.1263888888889,17.575,False,True,False
1,1,1,0,32,1,1,0,1,1,0,1,1,0,106.35,3520.75,1,True,False,False,False,False,False,False,106.68939393939394,11.816666666666666,False,True,False
1,0,1,1,60,1,1,0,1,0,1,1,1,1,103.75,5969.95,0,True,False,False,False,False,False,False,97.86803278688524,9.431818181818182,True,False,False
1,0,0,0,11,1,0,0,0,0,0,0,0,0,19.5,226.8,0,False,True,True,False,False,False,True,18.900000000000002,6.5,False,False,True
0,0,0,0,29,0,0,1,1,0,1,0,0,0,39.5,1082.75,0,False,False,True,False,True,False,False,36.09166666666667,9.875,False,True,False
1,0,1,1,21,0,0,0,0,0,0,0,0,1,26.05,565.75,0,False,False,False,False,False,True,False,25.71590909090909,5.21,False,False,False
1,1,1,0,48,1,1,0,0,1,0,0,1,1,91.05,4370.75,0,True,False,False,False,True,False,False,89.19897959183673,11.38125,False,True,False
0,0,0,1,3,0,0,0,1,0,0,0,0,0,29.65,90.05,0,False,False,False,False,False,False,True,22.5125,9.883333333333333,False,False,True
0,0,1,1,43,1,0,0,1,0,0,0,0,0,50.2,2169.4,0,False,False,False,False,False,False,True,49.304545454545455,10.040000000000001,False,True,False
1,0,0,0,5,1,1,0,1,1,0,1,1,0,105.3,550.6,0,True,False,False,False,False,True,False,91.76666666666667,13.1625,False,False,True
0,0,0,0,1,1,0,0,0,0,0,0,1,1,55.45,55.45,0,False,False,False,False,False,True,False,27.725,13.8625,False,False,True
1,0,1,1,71,1,1,1,0,1,1,1,1,0,85.45,6300.85,0,False,False,True,False,False,True,False,87.51180555555555,7.7681818181818185,True,False,False
0,0,1,1,8,1,0,0,0,0,0,0,0,0,19.8,160.05,0,False,True,True,False,False,True,False,17.783333333333335,4.95,False,False,True
1,0,0,0,8,1,1,0,0,0,0,1,0,1,59.25,436.6,0,False,False,False,False,False,True,False,48.51111111111111,9.875,False,False,True
1,0,0,0,20,1,1,0,0,1,0,1,0,1,90.7,1781.35,0,True,False,False,False,True,False,False,84.82619047619048,12.957142857142857,False,False,False
0,0,1,1,33,1,1,1,0,1,0,1,1,1,103.7,3467.0,1,True,False,True,False,False,False,True,101.97058823529412,10.370000000000001,False,True,False
1,0,0,0,71,1,1,0,1,0,0,0,0,1,79.05,5552.5,0,True,False,True,False,True,False,False,77.11805555555556,13.174999999999999,True,False,False
0,1,1,0,31,1,1,0,0,1,0,1,0,1,90.7,2835.5,0,True,False,True,False,False,True,False,88.609375,12.957142857142857,False,True,False
0,1,1,0,38,1,1,1,1,0,0,0,1,0,95.0,3591.25,0,True,False,True,False,True,False,False,92.08333333333333,13.571428571428571,False,True,False
1,0,0,0,1,1,0,0,0,0,0,1,1,1,88.35,88.35,1,True,False,False,False,False,True,False,44.175,14.725,False,False,True
0,0,1,1,2,0,0,0,1,0,0,0,0,1,30.25,63.75,0,False,False,False,False,False,False,True,21.25,6.05,False,False,True
0,0,1,0,12,0,0,0,0,1,0,1,1,1,49.85,617.15,0,False,False,False,False,False,False,False,47.473076923076924,8.308333333333334,False,False,True
0,0,0,1,9,1,0,1,0,1,1,0,1,0,93.0,870.25,0,True,False,False,False,False,False,False,87.025,13.285714285714286,False,False,True
1,1,0,1,11,1,0,0,1,0,1,0,0,1,54.55,601.25,0,False,False,False,False,False,True,False,50.104166666666664,7.792857142857143,False,False,True
1,0,0,1,6,1,0,0,0,0,0,0,0,0,19.7,111.65,0,False,True,False,False,False,False,True,15.950000000000001,4.925,False,False,True
0,0,1,0,71,1,0,1,1,1,1,1,1,1,84.8,6046.1,0,False,False,True,False,False,False,False,83.97361111111111,8.48,True,False,False
0,0,1,1,42,1,1,1,1,0,0,1,0,1,94.45,3923.8,0,True,False,True,False,True,False,False,91.25116279069768,10.494444444444445,False,True,False
0,0,1,1,8,1,0,0,0,1,0,1,1,1,94.2,777.3,1,True,False,False,False,False,True,False,86.36666666666666,11.775,False,False,True
0,0,0,0,5,1,0,0,1,0,0,1,1,1,96.25,512.45,1,True,False,False,False,False,True,False,85.40833333333335,16.041666666666668,False,False,True
0,0,1,0,2,1,0,0,0,0,0,0,0,1,70.7,141.45,1,True,False,False,False,False,True,False,47.15,17.675,False,False,True
0,0,1,1,45,1,0,0,0,0,0,0,0,0,20.85,892.15,0,False,True,False,True,False,False,True,19.394565217391303,5.2125,False,True,False
1,0,1,1,28,0,0,0,1,1,1,1,1,1,60.0,1682.05,0,False,False,True,False,True,False,False,58.001724137931035,6.0,False,True,False
0,0,1,0,43,1,1,0,1,0,0,0,0,0,80.45,3398.9,0,True,False,False,False,False,True,False,77.24772727272727,16.09,False,True,False
1,0,0,1,60,1,1,1,0,1,1,1,1,1,84.95,4984.85,0,False,False,False,True,False,True,False,81.7188524590164,7.722727272727273,True,False,False
0,0,1,0,42,0,0,0,1,0,1,0,0,0,33.55,1445.3,1,False,False,True,False,False,False,True,33.61162790697674,8.3875,False,True,False
1,0,1,1,7,0,0,1,0,1,1,0,1,0,49.65,305.55,0,False,False,False,True,True,False,False,38.19375,6.20625,False,False,True
0,0,1,0,25,1,0,0,0,0,0,0,0,1,20.2,507.9,0,False,True,True,False,False,False,False,19.534615384615385,5.05,False,True,False
0,1,1,1,40,1,1,0,0,0,0,1,1,1,94.55,3640.45,1,True,False,False,False,True,False,False,88.79146341463414,11.81875,False,True,False
1,0,0,0,27,1,1,0,0,1,0,1,1,1,100.5,2673.45,0,True,False,True,False,False,False,False,95.48035714285713,12.5625,False,True,False
1,0,0,0,10,0,0,0,1,0,1,0,0,0,35.75,389.8,0,False,False,False,False,False,True,False,35.43636363636364,8.9375,False,False,True
0,1,0,0,27,1,1,0,1,1,0,0,0,1,86.45,2401.05,0,True,False,False,False,False,False,False,85.75178571428572,14.408333333333333,False,True,False
0,0,0,0,11,1,0,0,0,1,1,0,0,0,53.8,651.55,0,False,False,True,False,False,False,False,54.29583333333333,13.45,False,False,True
1,0,1,1,4,0,0,1,0,0,0,1,0,0,38.55,156.1,0,False,False,False,False,True,False,False,31.22,6.425,False,False,True
1,0,0,0,68,0,0,0,0,1,0,0,1,1,39.9,2796.35,0,False,False,False,False,False,False,False,40.5268115942029,7.9799999999999995,True,False,False
1,1,0,0,1,1,0,0,0,0,0,0,0,1,70.05,70.05,0,True,False,False,False,False,True,False,35.025,17.5125,False,False,True
0,0,0,0,18,1,0,0,0,0,0,0,0,0,20.1,407.05,0,False,True,True,False,False,False,True,21.423684210526318,10.05,False,False,False
0,0,0,0,57,1,1,1,1,1,0,1,1,1,112.95,6465.0,1,True,False,False,True,False,False,False,111.46551724137932,12.55,True,False,False
1,0,0,0,26,1,0,0,0,0,0,0,0,1,20.3,511.25,0,False,True,False,False,False,True,False,18.935185185185187,5.075,False,True,False
0,0,1,0,17,0,0,0,1,1,0,0,0,1,35.65,646.05,0,False,False,False,False,True,False,False,35.891666666666666,7.13,False,False,False
1,0,0,0,1,0,0,0,0,0,0,0,1,0,35.9,35.9,1,False,False,False,False,False,True,False,17.95,11.966666666666667,False,False,True
1,0,0,1,38,1,1,0,0,1,0,1,1,1,99.25,3777.15,1,True,False,False,False,False,False,False,96.85000000000001,11.027777777777779,False,True,False
1,1,1,0,59,1,0,1,1,1,0,0,0,1,82.95,4903.15,0,True,False,True,False,True,False,False,81.71916666666667,10.36875,True,False,False
1,0,0,0,30,1,0,1,0,1,0,0,0,1,55.65,1653.85,0,False,False,False,True,False,False,True,53.349999999999994,9.275,False,True,False
1,1,0,0,2,0,0,0,0,0,0,0,0,1,24.45,47.5,1,False,False,False,False,False,False,True,15.833333333333334,8.15,False,False,True
0,1,1,0,50,1,1,0,0,0,0,0,0,0,25.2,1306.3,0,False,True,True,False,False,True,False,25.613725490196078,6.3,True,False,False
1,0,0,0,9,0,0,1,0,1,1,0,1,0,50.8,463.6,0,False,False,True,False,False,False,True,46.36,8.466666666666667,False,False,True
0,0,1,1,3,1,0,0,0,0,0,0,0,0,19.65,60.65,0,False,True,False,False,False,False,True,15.1625,4.9125,False,False,True
0,0,0,1,14,1,0,0,0,1,0,1,0,1,59.8,824.85,0,False,False,False,False,True,False,False,54.99,9.966666666666667,False,False,False
0,1,0,0,31,1,0,1,0,0,0,0,0,1,73.55,2094.65,0,True,False,False,False,True,False,False,65.4578125,18.3875,False,True,False
0,0,0,0,7,1,0,1,1,1,0,0,0,0,61.4,438.9,0,False,False,False,False,False,True,False,54.8625,12.28,False,False,True
0,0,0,0,8,1,1,1,0,0,1,1,1,1,103.35,847.3,1,True,False,False,False,False,False,False,94.14444444444445,12.91875,False,False,True
1,0,1,1,17,1,0,0,0,0,0,0,0,0,19.9,329.75,0,False,True,True,False,False,False,False,18.319444444444443,3.9799999999999995,False,False,False
1,0,1,1,32,1,0,0,0,0,0,0,0,1,19.45,674.55,0,False,True,False,False,True,False,False,20.440909090909088,3.2416666666666667,False,True,False
0,1,0,0,2,1,0,0,0,0,0,1,0,0,81.5,162.55,0,True,False,False,False,False,False,True,54.18333333333334,27.166666666666668,False,False,True
1,1,0,0,7,1,1,0,0,0,0,1,0,1,84.8,546.95,1,True,False,False,False,False,True,False,68.36875,14.133333333333333,False,False,True
0,0,1,1,72,1,1,1,1,1,0,1,1,0,109.55,7887.25,0,True,False,False,True,True,False,False,108.04452054794521,10.955,True,False,False
0,1,0,0,31,1,1,0,1,0,0,1,1,1,99.95,3186.65,1,True,False,False,False,False,True,False,99.5828125,14.278571428571428,False,True,False
0,0,1,1,27,1,0,1,0,0,0,0,0,0,74.4,1972.35,0,True,False,False,False,False,False,True,70.44107142857142,14.88,False,True,False
0,0,0,0,18,1,1,0,1,0,0,1,0,1,90.0,1527.35,1,True,False,False,False,True,False,False,80.38684210526316,15.0,False,False,False
1,0,0,0,7,1,0,0,0,1,0,0,0,1,74.9,490.55,0,True,False,False,False,False,True,False,61.31875,14.98,False,False,True
0,1,0,0,14,1,1,0,1,1,0,1,1,1,104.85,1531.4,1,True,False,False,False,False,True,False,102.09333333333333,13.10625,False,False,False
1,0,1,1,11,1,0,0,0,1,0,1,0,1,59.65,683.25,0,False,False,False,False,False,False,False,56.9375,7.45625,False,False,True
0,0,1,1,72,1,1,1,0,1,1,1,1,1,110.45,8058.85,0,True,False,False,True,False,False,False,110.39520547945206,10.040909090909091,True,False,False
1,0,1,1,28,1,1,1,1,0,0,1,1,0,106.1,2847.4,1,True,False,True,False,False,True,False,98.18620689655172,10.61,False,True,False
1,1,0,0,15,1,1,0,0,0,0,0,0,1,74.2,1133.9,1,True,False,False,False,True,False,False,70.86875,14.84,False,False,False
0,1,0,0,4,1,1,0,0,0,0,0,0,1,74.45,294.45,0,True,False,False,False,False,True,False,58.89,18.6125,False,False,True
0,0,0,0,71,1,1,0,0,0,0,0,0,0,24.55,1719.15,0,False,True,False,True,False,True,False,23.877083333333335,8.183333333333334,True,False,False
0,0,0,0,5,1,0,0,1,0,1,0,1,1,89.35,461.7,1,True,False,False,False,False,True,False,76.95,14.891666666666666,False,False,True
1,0,1,1,47,1,1,0,0,0,0,0,0,0,24.55,1160.45,0,False,True,False,True,False,False,True,24.176041666666666,4.091666666666667,False,True,False
1,1,1,0,57,1,0,0,1,1,0,1,0,1,90.65,5199.8,0,True,False,True,False,False,True,False,89.65172413793104,11.33125,True,False,False
1,1,1,0,50,1,1,1,0,1,0,1,1,1,105.05,5163.3,0,True,False,False,True,True,False,False,101.24117647058824,10.504999999999999,True,False,False
1,0,0,0,8,1,0,0,0,0,0,0,0,1,20.45,162.3,0,False,True,False,False,True,False,False,18.033333333333335,5.1125,False,False,True
0,0,1,1,48,1,0,0,0,0,0,0,0,0,19.55,883.35,0,False,True,False,True,False,False,True,18.027551020408165,4.8875,False,True,False
0,0,0,0,70,1,0,0,0,0,0,0,0,0,19.7,1341.5,0,False,True,True,False,False,False,False,18.8943661971831,9.85,True,False,False
1,0,0,1,1,1,0,1,1,0,1,0,1,1,70.45,70.45,0,False,False,False,False,False,False,False,35.225,7.827777777777778,False,False,True
1,0,1,0,8,1,1,0,0,0,0,0,1,1,85.65,659.45,0,True,False,False,False,False,False,False,73.27222222222223,12.235714285714286,False,False,True
0,0,0,0,1,1,1,0,0,0,0,0,0,1,77.15,77.15,1,True,False,False,False,False,True,False,38.575,19.2875,False,False,True
1,0,0,0,1,0,0,0,0,0,0,0,1,1,35.25,35.25,1,False,False,False,False,False,False,False,17.625,8.8125,False,False,True
1,0,1,1,60,1,0,0,0,0,0,0,0,0,20.55,1205.05,0,False,True,False,True,False,False,True,19.754918032786886,4.11,True,False,False
1,0,1,1,49,1,1,0,0,0,1,1,1,1,97.95,4917.9,0,True,False,True,False,False,True,False,98.35799999999999,9.795,True,False,False
1,0,1,0,4,0,0,0,1,0,0,1,1,1,48.55,201.0,1,False,False,False,False,False,True,False,40.2,6.935714285714285,False,False,True
0,0,0,0,29,1,0,0,0,0,0,0,0,0,20.0,599.3,0,False,True,True,False,False,False,True,19.976666666666667,10.0,False,True,False
0,0,1,0,67,1,1,0,0,0,0,0,0,1,25.25,1733.15,0,False,True,False,True,True,False,False,25.4875,5.05,True,False,False
0,0,1,0,53,1,1,0,1,0,0,1,1,1,98.4,5149.5,1,True,False,False,False,True,False,False,95.36111111111111,12.3,True,False,False
1,0,1,0,67,1,1,1,1,1,1,0,0,0,70.9,4677.1,0,False,False,False,True,True,False,False,68.78088235294118,7.877777777777778,True,False,False
0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.85,119.3,0,False,True,False,False,False,False,True,17.04285714285714,4.9625,False,False,True
0,0,0,0,47,1,1,0,1,1,0,1,1,1,106.35,4849.1,0,True,False,False,False,False,True,False,101.02291666666667,13.29375,False,True,False
0,0,0,0,53,1,0,1,1,1,1,0,1,0,99.5,5424.25,0,True,False,False,True,False,False,True,100.44907407407408,14.214285714285714,True,False,False
1,0,1,0,69,1,0,1,1,1,1,1,1,1,84.7,5878.9,0,False,False,False,True,False,False,True,83.9842857142857,7.7,True,False,False
1,0,0,0,3,1,0,1,0,0,0,0,1,1,86.05,244.85,0,True,False,False,False,False,False,True,61.2125,14.341666666666667,False,False,True
1,0,0,0,4,1,0,0,0,0,0,0,0,0,44.55,220.75,0,False,False,False,False,False,False,True,44.15,14.85,False,False,True
1,0,1,1,56,1,1,1,1,0,1,0,1,1,75.85,4261.2,0,False,False,False,True,True,False,False,74.7578947368421,6.895454545454545,True,False,False
1,1,1,0,59,1,1,0,0,0,0,1,1,1,93.85,5574.75,1,True,False,False,False,False,False,False,92.9125,11.73125,True,False,False
1,1,1,0,61,1,1,0,0,0,0,0,0,0,25.0,1501.75,0,False,True,False,True,False,False,False,24.221774193548388,5.0,True,False,False
0,0,1,0,2,1,0,0,0,0,0,0,0,1,45.0,89.75,0,False,False,False,False,False,True,False,29.916666666666668,11.25,False,False,True
1,1,1,1,46,1,1,1,1,1,0,1,0,1,100.7,4541.2,1,True,False,False,False,False,True,False,96.62127659574467,9.154545454545454,False,True,False
1,0,1,1,12,1,0,0,0,0,0,0,0,0,20.5,255.5,0,False,True,False,False,False,False,True,19.653846153846153,4.1,False,False,True
0,0,0,0,14,1,1,0,0,1,0,0,0,1,80.45,1072.0,1,True,False,False,False,False,True,False,71.46666666666667,16.09,False,False,False
0,0,1,1,28,1,1,0,0,0,1,0,1,1,90.45,2509.25,0,True,False,True,False,False,True,False,86.52586206896552,11.30625,False,True,False
1,0,0,0,24,1,0,1,1,0,1,0,0,0,60.45,1440.75,0,False,False,False,False,False,False,False,57.63,10.075000000000001,False,False,False
1,0,0,0,31,1,0,0,0,1,1,0,0,1,55.25,1715.65,1,False,False,False,False,False,True,False,53.6140625,9.208333333333334,False,True,False
0,0,1,1,68,1,1,1,1,1,1,0,1,1,78.45,5333.35,0,False,False,True,False,False,True,False,77.2949275362319,7.131818181818182,True,False,False
1,0,0,1,39,1,1,0,0,0,1,1,1,0,100.55,3895.35,0,True,False,False,True,False,False,True,97.38374999999999,12.56875,False,True,False
0,0,1,0,42,1,0,0,0,0,0,0,0,0,20.35,869.9,0,False,True,False,False,True,False,False,20.230232558139534,6.783333333333334,False,True,False
1,0,1,0,13,0,0,1,0,0,1,1,1,1,54.45,706.85,1,False,False,False,False,False,True,False,50.489285714285714,6.80625,False,False,False
0,0,1,0,6,1,1,0,1,0,0,0,1,1,90.75,512.25,0,True,False,False,False,False,True,False,73.17857142857143,12.964285714285714,False,False,True
1,0,0,0,35,1,1,0,0,0,0,0,0,0,75.35,2636.05,1,True,False,False,False,True,False,False,73.22361111111111,18.8375,False,True,False
0,0,1,0,38,1,0,0,0,0,0,0,0,1,20.25,814.75,0,False,True,True,False,True,False,False,20.891025641025642,5.0625,False,True,False
1,0,0,0,18,1,0,0,0,0,0,0,0,0,20.05,388.6,0,False,True,False,True,True,False,False,20.45263157894737,6.683333333333334,False,False,False
0,0,1,0,4,1,0,0,0,0,0,0,0,0,19.6,93.45,0,False,True,False,False,False,False,True,18.69,6.533333333333334,False,False,True
1,0,1,0,27,1,0,0,1,0,1,0,0,1,53.8,1389.85,0,False,False,False,False,False,True,False,49.637499999999996,7.685714285714285,False,True,False
1,0,0,1,41,1,0,1,1,1,0,1,0,0,70.2,2894.55,0,False,False,True,False,False,False,True,68.91785714285714,8.775,False,True,False
1,0,1,1,50,1,0,1,0,0,1,1,1,0,75.5,4025.6,0,False,False,True,False,False,True,False,78.93333333333334,8.38888888888889,True,False,False
1,0,1,1,72,1,0,0,0,0,0,0,0,0,20.35,1354.4,0,False,True,False,True,False,True,False,18.553424657534247,4.07,True,False,False
0,0,0,0,70,1,1,0,0,0,0,0,0,0,26.05,1856.4,0,False,True,True,False,True,False,False,26.146478873239438,8.683333333333334,True,False,False
1,0,1,1,44,1,0,0,0,0,0,0,0,0,20.6,926.0,0,False,True,True,False,False,False,False,20.57777777777778,4.12,False,True,False
1,0,0,0,2,1,0,1,0,0,0,0,0,1,75.7,189.2,1,True,False,False,False,False,True,False,63.06666666666666,15.14,False,False,True
0,0,1,1,34,1,0,0,0,0,0,0,0,1,20.1,682.1,0,False,True,True,False,False,False,False,19.48857142857143,4.0200000000000005,False,True,False
0,1,1,0,72,1,1,0,0,0,0,0,0,0,24.3,1778.7,0,False,True,False,True,False,False,False,24.365753424657534,6.075,True,False,False
1,0,1,0,71,1,1,0,0,0,0,0,0,1,24.5,1816.2,0,False,True,False,True,False,True,False,25.225,4.083333333333333,True,False,False
0,0,0,0,64,1,1,0,1,1,1,1,1,1,110.5,7069.25,0,True,False,False,True,True,False,False,108.75769230769231,12.277777777777779,True,False,False
0,0,1,0,72,1,1,0,0,0,0,0,0,1,25.25,1841.2,0,False,True,False,True,False,False,False,25.221917808219178,5.05,True,False,False
1,0,0,0,1,1,1,0,0,0,0,0,0,1,74.25,74.25,1,True,False,False,False,False,False,True,37.125,14.85,False,False,True
1,1,1,0,29,1,0,1,0,1,0,0,1,0,90.1,2656.7,0,True,False,True,False,False,False,False,88.55666666666666,12.87142857142857,False,True,False
